caract0,caract1,caract2,caract3,caract4,caract5,caract6,caract7,caract8,caract9,caract10,caract11,caract12,caract13,caract14,caract15,caract16,caract17,caract18,caract19,caract20,caract21,caract22,caract23,caract24,caract25,caract26,caract27,caract28,caract29,caract30,caract31,caract32,caract33,caract34,caract35,caract36,caract37,caract38,caract39,caract40,nombre_imagen
3.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,9.0,9.0,1.0,5.0,5.0,5.0,5.0,0.001518248477609059,8.138592529094093e-07,1.2536089159002432e-11,1.8011542005741343e-12,8.256152509744478e-24,1.29790277079509e-15,-2.255470718053475e-24,84032.0,1224.0,202.0,104.0
3.0,5.0,4.0,3.0,5.0,3.0,1.0,9.0,9.0,2.0,1.0,9.0,9.0,0.0,9.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,2.0,1.0,5.0,3.0,3.0,3.0,3.0,0.0015797302656065952,1.051341127781547e-06,1.8947991140874222e-11,2.5096175044712854e-12,1.2189411761048521e-23,6.507222392025999e-16,-1.2284568421855667e-23,115416.0,1466.0,252.0,114.0
3.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,0.0017958136636117429,1.7053774541638172e-06,3.552016960951508e-11,1.4200412910978232e-11,3.157624925025678e-22,1.6064389650760964e-14,-4.4803974692420495e-23,70056.0,1170.0,208.0,84.0
3.0,4.0,1.0,1.0,5.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,9.0,9.0,1.0,5.0,1.0,4.0,5.0,3.0,0.0,9.0,3.0,5.0,4.0,4.0,4.0,0.0020367061284350106,2.8323738620468024e-08,2.5676601952000667e-10,1.449505368022856e-10,2.6371943648725718e-20,1.3108844111392856e-14,9.30070350255108e-21,137157.0,1484.0,196.0,174.0
3.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,9.0,9.0,5.0,4.0,0.0,1.0,3.0,4.0,5.0,0.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,9.0,0.0036407941982144892,3.2369737940160412e-06,8.82841657704891e-10,3.76606062602415e-12,-8.91972217100003e-23,-6.7678288578206814e-15,-1.9799166739170183e-22,39525.0,820.0,77.0,127.0
3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,0.0,9.0,9.0,9.0,1.0,1.0,9.0,2.0,3.0,1.0,3.0,9.0,1.0,9.0,9.0,1.0,9.0,0.002091794182736951,8.862818166321985e-07,5.697515749273741e-10,5.4617035745786895e-11,-9.535440812602004e-21,1.154511118008464e-14,1.3789225255603858e-21,126695.0,1460.8284270763397,221.0,142.0
1.0,5.0,4.0,3.0,3.0,3.0,0.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,2.0,5.0,5.0,0.002048493759459064,8.153101956441816e-07,5.451516705972791e-10,6.317152805726662e-11,-1.0844787132584193e-20,2.1959053756293488e-14,4.452030479026848e-21,133789.0,1498.8284270763397,225.0,147.0
1.0,5.0,3.0,9.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,5.0,1.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,0.0021305067970150905,1.0444620158272053e-06,4.520893694620797e-10,1.7445339301219705e-10,-1.900010132540021e-20,1.3668774507879223e-13,4.5158385099531945e-20,156857.0,1634.8284270763397,252.0,154.0
1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,9.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,0.002813599514333165,2.9273362426016566e-07,6.16006065778979e-10,1.9175030201020777e-09,1.6174179926587137e-18,9.784571528709022e-13,-1.3141508017922865e-18,106856.0,1314.0,148.0,180.0
0.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,1.0,5.0,5.0,0.0029988159004469164,1.243583161755046e-06,1.4465978894389274e-09,2.255929286408746e-09,3.261090069718193e-18,2.19853039099675e-12,-2.4440861011755197e-18,107976.0,1346.0,132.0,204.0
1.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,3.0,9.0,0.0,2.0,2.0,5.0,3.0,0.0,9.0,9.0,3.0,2.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,0.0021504827458378845,1.428273547733358e-07,7.470209802290773e-11,3.222605175238928e-10,5.191771241109057e-21,6.851864307926146e-14,4.9730540193585704e-20,198712.0,1786.0,236.0,210.0
2.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,5.0,2.0,2.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,9.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,4.0,0.0023186302294570726,1.129513026134869e-07,1.2319439986332978e-11,5.40988213200622e-10,3.9549353144149256e-20,7.24269599918868e-14,1.96567160225592e-20,169422.0,1654.0,187.0,226.0
1.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,9.0,1.0,2.0,1.0,1.0,9.0,9.0,0.0,2.0,2.0,3.0,3.0,2.0,0.002036328808280189,5.930918872274297e-07,2.8729329262092686e-10,2.597730691345836e-10,7.010450100703441e-20,1.9993012246282359e-13,1.1027950636105815e-20,165834.0,1662.0,249.0,166.0
0.0,1.0,9.0,9.0,2.0,3.0,5.0,4.0,4.0,1.0,0.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,9.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,0.002200726439640644,1.1130746105126618e-06,1.3898208612330665e-10,3.336967395944317e-10,7.101099238991074e-20,3.4907190686124395e-13,-1.1035290919376712e-20,107925.0,1364.8284270763397,215.0,125.0
0.0,1.0,1.0,2.0,9.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,2.0,2.0,2.0,1.0,9.0,9.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0027373225576223653,4.310262445805974e-06,5.496465312826999e-10,3.528519406930674e-10,1.5538403991472457e-19,7.316757251767537e-13,-1.6370950054786554e-21,90442.0,1380.8284270763397,255.0,88.0
3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,0.0,5.0,3.0,1.0,9.0,1.0,1.0,3.0,9.0,2.0,1.0,9.0,3.0,5.0,3.0,2.0,2.0,3.0,0.0033214073766766688,8.401219345945197e-06,1.6263487261855666e-09,1.7652796796037629e-09,2.991033023623556e-18,5.1115508828458825e-12,1.560668015166957e-20,17829.0,692.0,141.0,31.0
3.0,2.0,3.0,9.0,9.0,1.0,5.0,1.0,4.0,5.0,3.0,0.0,9.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,0.005545280052938003,1.5353729174844037e-05,5.166581716010618e-09,5.810064044587521e-09,3.183023522656992e-17,2.2522259231316223e-11,-3.934916526818902e-19,11130.0,458.0,79.0,35.0
1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,0.0,5.0,3.0,1.0,9.0,1.0,1.0,3.0,9.0,2.0,1.0,9.0,3.0,5.0,0.005443823527003481,2.703133116771576e-05,7.975028181162501e-09,7.809441963661707e-09,6.163036642433646e-17,4.0301752585709146e-11,-1.5457684376987677e-19,10260.0,642.0,142.0,18.0
3.0,4.0,4.0,3.0,9.0,9.0,9.0,5.0,0.0,1.0,5.0,3.0,3.0,4.0,5.0,0.0,5.0,3.0,1.0,0.0,1.0,5.0,2.0,0.0,9.0,9.0,9.0,3.0,9.0,2.0,0.002520619080745517,6.008545399693905e-07,2.67014588404196e-10,5.848285805195466e-10,1.8498161076797915e-19,4.4408792429140075e-13,-1.385336763631287e-19,139946.0,1506.0,209.0,167.0
3.0,5.0,3.0,3.0,4.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,9.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,3.0,3.0,0.0,5.0,0.0028347953444822155,7.321357539443094e-07,9.40694752270992e-10,5.466237864147425e-10,-1.93326445817143e-19,3.9437280661280253e-13,-3.409815589269218e-19,157439.0,1646.4264061450958,220.0,178.0
2.0,9.0,5.0,4.0,3.0,5.0,3.0,5.0,1.0,4.0,5.0,1.0,3.0,2.0,9.0,2.0,3.0,3.0,2.0,5.0,1.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,9.0,0.003337471480005503,5.2188527043780714e-08,4.911391051438452e-10,3.8635618255427215e-10,1.6767954126783434e-19,3.0667222095695383e-14,-1.4437926346915182e-20,10176.0,404.0,48.0,53.0
1.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,1.0,5.0,2.0,1.0,1.0,9.0,9.0,1.0,1.0,0.0,1.0,1.0,9.0,9.0,1.0,9.0,5.0,9.0,9.0,3.0,3.0,5.0,0.0033744371599247203,2.051075326311364e-06,1.4753314546146144e-09,6.272932855023638e-10,-7.0178335746874e-20,7.39383274870317e-13,-5.993686520954209e-19,115584.5,1389.899494767189,199.0,144.0
3.0,2.0,9.0,3.0,2.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,9.0,9.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,9.0,1.0,5.0,1.0,9.0,9.0,9.0,9.0,1.0,0.002802762161444882,6.74177291970133e-07,8.908429340845722e-10,5.346093498719283e-10,-1.9631639691909138e-19,3.726141588275872e-13,-3.1237217756998226e-19,161539.5,1667.3553384542465,222.0,181.0
3.0,3.0,5.0,3.0,3.0,3.0,2.0,9.0,2.0,2.0,2.0,1.0,5.0,2.0,0.0,2.0,5.0,2.0,1.0,2.0,9.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,0.0026264382274983388,4.406816576674535e-07,4.088652928946423e-09,1.1487613449084433e-09,-2.2407250657074096e-18,-4.2956098307673195e-13,-1.0850851157930881e-18,96116.0,1250.8284270763397,138.0,173.0
1.0,9.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,0.0,2.0,1.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,9.0,9.0,3.0,4.0,3.0,1.0,1.0,9.0,0.0027409465977769895,1.1101029031179356e-06,3.954398843104322e-10,6.395445653005281e-10,1.0472925572713549e-19,6.555056355619378e-13,-3.040934563987088e-19,142118.0,1526.8284270763397,219.0,161.0
1.0,1.0,1.0,0.0,3.0,3.0,2.0,9.0,9.0,3.0,2.0,4.0,5.0,2.0,4.0,5.0,4.0,0.0,1.0,9.0,9.0,2.0,9.0,3.0,5.0,5.0,4.0,3.0,5.0,3.0,0.0023392748657324737,1.5776679641140104e-06,1.7988434953542047e-10,1.8567264100252774e-10,3.3921397850980095e-20,2.0747268940727618e-13,8.761649310075389e-22,90296.0,1281.6568541526794,214.0,104.0
3.0,4.0,3.0,3.0,4.0,4.0,3.0,9.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,4.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,9.0,9.0,3.0,2.0,0.0024402546211642444,1.9245938751592626e-06,1.7774061469943932e-10,1.4642677246711463e-10,2.3611477207093034e-20,1.679267439594039e-13,7.183770839287826e-22,96383.5,1359.213203072548,228.0,105.0
3.0,3.0,1.0,1.0,9.0,2.0,1.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,5.0,2.0,0.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,0.003292373450093353,5.8148781418598784e-06,4.287368398031363e-09,4.6676750445533075e-09,2.086759515221795e-17,1.1248135749479357e-11,7.413843542012819e-19,69781.5,1190.7279218435287,208.0,83.0
3.0,3.0,3.0,3.0,3.0,9.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,9.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,9.0,3.0,0.0027136169050198003,2.997966674422364e-06,2.5505887555102347e-10,2.874201285245608e-10,7.771872690970756e-20,4.552848962475365e-13,-3.985563512452622e-21,104291.0,1416.0,249.0,104.0
1.0,3.0,5.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,1.0,0.0,9.0,9.0,1.0,3.0,2.0,9.0,9.0,2.0,2.0,3.0,3.0,5.0,5.0,2.0,9.0,5.0,4.0,5.0,0.0032773113647301603,5.139122224132243e-06,4.3060744971769455e-09,4.8676273160558425e-09,2.2267281174650905e-17,1.1034357517645381e-11,8.937645238248254e-19,61058.5,1090.7279218435287,183.0,82.0
3.0,4.0,3.0,3.0,4.0,4.0,3.0,9.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,4.0,9.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,9.0,9.0,3.0,2.0,0.01433825624705152,0.00019879799984215047,1.0195814970079914e-07,1.0251004802999477e-07,1.0479977319484884e-14,1.4450113240584898e-09,1.2016110425825594e-17,18174.0,1010.0,233.0,19.0
2.0,9.0,5.0,4.0,3.0,5.0,3.0,5.0,1.0,4.0,5.0,1.0,3.0,2.0,9.0,2.0,3.0,3.0,2.0,5.0,1.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,9.0,0.0034132721746900655,5.991954240484619e-07,1.8552831964412171e-10,1.705891588656891e-10,2.962858981915601e-20,1.2455520287270702e-13,6.5693973159518806e-21,10573.0,412.0,54.0,48.0
2.0,9.0,5.0,4.0,3.0,5.0,3.0,5.0,1.0,4.0,5.0,1.0,3.0,2.0,9.0,2.0,3.0,3.0,2.0,5.0,1.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,9.0,0.003330989755711493,7.119466242577039e-08,7.358191135189138e-10,5.027114933495266e-10,3.045643742046925e-19,-1.4311029638631672e-14,-2.6878190570212143e-20,9464.0,390.0,45.0,52.0
0.0,2.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,1.0,9.0,5.0,1.0,0.002493498640869561,3.212104712081205e-06,7.603659891536568e-11,5.786841779505715e-11,2.570444990936577e-21,6.858063468804308e-14,2.8509162093328836e-21,81282.0,1246.0,93.0,218.0
1.0,3.0,5.0,5.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,5.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,2.0,3.0,0.001177478288562179,4.3707686322975604e-08,1.918792474162657e-11,3.3358230359267432e-12,-1.7269325030605066e-23,6.148096310193312e-16,-2.0347675285455518e-23,259303.0,2062.8284270763397,293.0,220.0
9.0,9.0,1.0,9.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,9.0,9.0,9.0,1.0,9.0,1.0,9.0,1.0,9.0,1.0,9.0,1.0,5.0,9.0,1.0,0.0011004807327144191,1.7942582426586125e-07,1.9981159242678092e-11,2.0740639909208177e-13,-3.2712438397103117e-25,-8.439542569881381e-17,2.669518287060032e-25,122980.0,1432.0,215.0,143.0
2.0,5.0,4.0,0.0,5.0,3.0,3.0,9.0,9.0,9.0,9.0,1.0,3.0,9.0,2.0,9.0,1.0,5.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,0.0018232741676629314,5.0573743457726e-07,1.502312447793977e-10,1.7021174591998608e-10,1.6306047180091025e-20,1.0449202788913429e-13,2.1793585492580265e-20,53580.0,946.0,94.0,142.0
3.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,9.0,9.0,0.0,5.0,2.0,0.0,9.0,9.0,9.0,9.0,9.0,0.001134499464416758,2.037043288332976e-07,3.43545941643681e-11,3.425319004234435e-13,1.805370350485809e-26,-1.0342934874371288e-16,1.174877749453763e-24,145007.0,1562.8284270763397,238.0,152.0
3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,9.0,1.0,1.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,9.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0013968073838692557,4.00113687655182e-08,3.340239368231757e-11,4.5721131024403714e-11,-1.7692339354613937e-21,-6.300228181216247e-15,-2.495866426035972e-22,91553.0,1212.0,143.0,159.0
3.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,1.0,1.0,5.0,1.0,1.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,1.0,9.0,0.0010638753713783577,6.383441001177051e-08,3.341666621664669e-12,8.494034112864638e-13,-1.4136165375319448e-24,7.740672357767954e-17,-2.2264591108465745e-25,126400.0,1432.0,200.0,158.0
3.0,4.0,0.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,1.0,0.0,1.0,9.0,9.0,4.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,0.0020732051441289447,1.4765482650155376e-06,1.1048369426371224e-10,8.04057533300598e-11,3.739744547935161e-21,7.265631241138096e-14,6.591437953261339e-21,74973.0,1148.0,100.0,186.0
3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,9.0,9.0,9.0,1.0,9.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,0.001277349855786749,1.7998984185025494e-10,9.255027006483261e-12,3.5619897894154784e-11,6.035913632898036e-23,4.193542581843422e-16,-6.439144327988075e-22,104720.0,1296.0,170.0,154.0
3.0,3.0,5.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,5.0,0.0,9.0,9.0,9.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,0.0012896845194197626,3.5237328432658676e-07,3.709462709647962e-11,9.732444287603983e-12,1.1088437913221814e-22,5.408580971584147e-15,-1.4798909084611519e-22,181378.0,1796.8284270763397,293.0,154.0
3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,4.0,5.0,5.0,5.0,4.0,0.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,1.0,1.0,5.0,3.0,5.0,3.0,0.0013138658608159422,4.2427656887773215e-07,4.1530496182068114e-11,1.3554887281128075e-11,3.079006862871093e-22,5.3876613943503015e-15,9.289322050030095e-23,78376.0,1180.0,194.0,101.0
2.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,9.0,5.0,5.0,3.0,3.0,5.0,5.0,1.0,9.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,0.0053878188362695015,2.4448479282720323e-05,8.294009435890074e-09,8.544206603645486e-09,7.192657401192129e-17,4.224655854723322e-11,-1.0913308450038863e-19,5985.0,412.0,17.0,85.0
1.0,3.0,3.0,2.0,9.0,1.0,1.0,1.0,1.0,9.0,3.0,3.0,9.0,1.0,1.0,1.0,1.0,9.0,3.0,5.0,4.0,3.0,5.0,5.0,4.0,1.0,3.0,9.0,1.0,3.0,0.0019280618421488246,7.052743033919648e-07,8.516880115131565e-10,3.3398264514817355e-10,1.128908199363748e-19,2.6143310079514094e-13,-1.3778374192832085e-19,252263.5,2057.5563489198685,302.0,208.0
2.0,2.0,1.0,3.0,9.0,2.0,2.0,0.0,3.0,3.0,5.0,2.0,2.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,9.0,2.0,2.0,2.0,0.0,3.0,2.0,5.0,5.0,4.0,0.006657184234500217,4.2512143695253195e-05,1.3376036657318559e-07,1.3288560522614299e-07,1.771660201373701e-14,8.663262954953141e-10,1.717059576048857e-17,15156.0,914.0,18.0,210.0
3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,4.0,9.0,0.0,9.0,3.0,2.0,3.0,3.0,9.0,3.0,3.0,0.0,3.0,3.0,0.0015141924935125279,5.311480307982357e-07,2.741685231314284e-10,2.4059682652880653e-10,5.674259856514994e-20,1.7520150310417358e-13,2.4468939289434452e-20,69861.0,1076.0,109.0,159.0
2.0,2.0,0.0,9.0,4.0,5.0,4.0,4.0,9.0,9.0,0.0,1.0,9.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,9.0,2.0,2.0,3.0,1.0,3.0,3.0,9.0,9.0,2.0,0.0017341386516481821,1.8214651156190577e-06,1.494255905431408e-09,1.427508187839377e-09,2.079854553818853e-18,1.9263296011848644e-12,-1.4462510207173285e-19,45756.0,986.0,62.0,184.0
0.0,2.0,3.0,5.0,0.0,4.0,5.0,3.0,1.0,1.0,0.0,9.0,9.0,9.0,9.0,1.0,9.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0,9.0,0.002974188439058914,4.486009275819742e-07,7.232701757939681e-09,5.314314654304541e-10,1.0275563865855598e-18,2.201426380140283e-13,-1.7221839736678444e-19,130501.0,1490.9705624580383,203.0,159.0
3.0,0.0,9.0,0.0,4.0,5.0,3.0,5.0,3.0,5.0,2.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,2.0,2.0,3.0,1.0,3.0,0.0015384916238157442,9.573654277706378e-07,5.328263553313577e-10,5.447677986564942e-10,2.9349038585375967e-19,5.329932835442707e-13,-2.5281757467315776e-21,61721.0,1044.0,90.0,170.0
0.0,5.0,3.0,1.0,3.0,2.0,5.0,3.0,3.0,0.0,1.0,9.0,9.0,2.0,2.0,0.0,5.0,3.0,2.0,3.0,9.0,9.0,2.0,3.0,1.0,4.0,5.0,3.0,5.0,3.0,0.0025509046698910763,1.3153016424518578e-07,1.2586041240639867e-09,6.605851428192325e-11,1.461719549650223e-20,1.9428105256808713e-14,-1.2212473567596796e-20,135091.0,1500.4852812290192,200.0,168.0
